ANNEE,ID_REGION,REGION,ID_DEPT,DEPT,ID_DECHET,DECHET,ID_TRAITEMENT,TRAITEMENT,TONNES_TRAITEES,TONNES_COLLECTEES,POPULATION_DEPT,RATIO_COLLECTE,RATIO_TRAITEMENT
2013,24,Centre-Val de Loire,18,Cher,01A,Ordures ménagères résiduelles,01Z,Non précisé,23959.83643,65386.99404,311650.0,209.809061,76.88059178565697
2013,24,Centre-Val de Loire,18,Cher,01D,Emballages et papier,01A,Valorisation matière,14449.34425,14484.81919,311650.0,46.477841,46.36401171185625
2013,24,Centre-Val de Loire,18,Cher,01D,Emballages et papier,01Z,Non précisé,35.47496,14484.81919,311650.0,46.477841,0.11382948820792557
2013,24,Centre-Val de Loire,18,Cher,01E,Biodéchets,01D,Stockage,0.14598,29.34268,311650.0,0.094152,0.00046841007540510186
2013,24,Centre-Val de Loire,18,Cher,01E,Biodéchets,01E,Valorisation organique,2417.1967,29.34268,311650.0,0.094152,7.75612610300016
2013,24,Centre-Val de Loire,18,Cher,01F,Verre,01A,Valorisation matière,11259.62544,11313.97948,311650.0,36.303479,36.12907248515963
2013,24,Centre-Val de Loire,18,Cher,01F,Verre,01Z,Non précisé,54.35404,11313.97948,311650.0,36.303479,0.17440731589924593
2013,24,Centre-Val de Loire,28,Eure-et-Loir,01A,Ordures ménagères résiduelles,01B,Incinération avec récupération d'énergie,87436.71338,108357.681,432967.0,250.267759,201.94775440160566
2013,24,Centre-Val de Loire,28,Eure-et-Loir,01A,Ordures ménagères résiduelles,01C,Incinération sans récupération d'énergie,9376.3387,108357.681,432967.0,250.267759,21.65601235198064
2013,24,Centre-Val de Loire,28,Eure-et-Loir,01A,Ordures ménagères résiduelles,01D,Stockage,706.32,108357.681,432967.0,250.267759,1.6313483475645951
2013,24,Centre-Val de Loire,28,Eure-et-Loir,01A,Ordures ménagères résiduelles,01Z,Non précisé,10838.30891,108357.681,432967.0,250.267759,25.032644312384082
2013,24,Centre-Val de Loire,28,Eure-et-Loir,01D,Emballages et papier,01A,Valorisation matière,16834.98477,17838.69485,432967.0,41.201049,38.882835805038255
2013,24,Centre-Val de Loire,28,Eure-et-Loir,01D,Emballages et papier,01Z,Non précisé,1003.71009,17838.69485,432967.0,41.201049,2.318213836158414
2013,24,Centre-Val de Loire,28,Eure-et-Loir,01E,Biodéchets,01A,Valorisation matière,4762.0,,,,
2013,24,Centre-Val de Loire,28,Eure-et-Loir,01E,Biodéchets,01E,Valorisation organique,5867.31316,,,,
2013,24,Centre-Val de Loire,28,Eure-et-Loir,01F,Verre,01A,Valorisation matière,11499.62142,12761.30523,432967.0,29.474082,26.56004134264274
2013,24,Centre-Val de Loire,28,Eure-et-Loir,01F,Verre,01Z,Non précisé,1261.6838,12761.30523,432967.0,29.474082,2.9140414858407224
2013,24,Centre-Val de Loire,36,Indre,01A,Ordures ménagères résiduelles,01A,Valorisation matière,13544.1,57561.99867,228091.0,252.364182,59.38024735741437
2013,24,Centre-Val de Loire,36,Indre,01A,Ordures ménagères résiduelles,01D,Stockage,28108.52323,57561.99867,228091.0,252.364182,123.23381119816214
2013,24,Centre-Val de Loire,36,Indre,01A,Ordures ménagères résiduelles,01E,Valorisation organique,15864.27,57561.99867,228091.0,252.364182,69.55237164114322
2013,24,Centre-Val de Loire,36,Indre,01A,Ordures ménagères résiduelles,01Z,Non précisé,45.10543,57561.99867,228091.0,252.364182,0.19775190603750256
2013,24,Centre-Val de Loire,36,Indre,01D,Emballages et papier,01A,Valorisation matière,5696.00987,7797.56504,228091.0,34.186202,24.972532322625618
2013,24,Centre-Val de Loire,36,Indre,01D,Emballages et papier,01Z,Non précisé,2101.55515,7797.56504,228091.0,34.186202,9.213669763383912
2013,24,Centre-Val de Loire,36,Indre,01F,Verre,01A,Valorisation matière,8971.11857,8980.54809,228091.0,39.372654,39.33131324778268
2013,24,Centre-Val de Loire,36,Indre,01F,Verre,01Z,Non précisé,9.42951,8980.54809,228091.0,39.372654,0.04134099986408934
2013,24,Centre-Val de Loire,37,Indre-et-Loire,01A,Ordures ménagères résiduelles,01B,Incinération avec récupération d'énergie,28104.64,127148.8493,600252.0,211.825782,46.82140167796192
2013,24,Centre-Val de Loire,37,Indre-et-Loire,01A,Ordures ménagères résiduelles,01D,Stockage,93397.3,127148.8493,600252.0,211.825782,155.596816003945
2013,24,Centre-Val de Loire,37,Indre-et-Loire,01A,Ordures ménagères résiduelles,01Z,Non précisé,5646.90932,127148.8493,600252.0,211.825782,9.407564356303684
2013,24,Centre-Val de Loire,37,Indre-et-Loire,01D,Emballages et papier,01A,Valorisation matière,33042.75,33384.06663,600252.0,55.616752,55.04812978549009
2013,24,Centre-Val de Loire,37,Indre-et-Loire,01D,Emballages et papier,01Z,Non précisé,341.31663,33384.06663,600252.0,55.616752,0.5686222286639611
2013,24,Centre-Val de Loire,37,Indre-et-Loire,01E,Biodéchets,01E,Valorisation organique,15574.66,,,,
2013,24,Centre-Val de Loire,37,Indre-et-Loire,01F,Verre,01A,Valorisation matière,20731.08,21802.96644,600252.0,36.323021,34.53729433637873
2013,24,Centre-Val de Loire,37,Indre-et-Loire,01F,Verre,01Z,Non précisé,1071.88644,21802.96644,600252.0,36.323021,1.7857273944943124
2013,24,Centre-Val de Loire,41,Loir-et-Cher,01A,Ordures ménagères résiduelles,01A,Valorisation matière,1278.9815,76600.95582,332001.0,230.725075,3.8523423122219516
2013,24,Centre-Val de Loire,41,Loir-et-Cher,01A,Ordures ménagères résiduelles,01B,Incinération avec récupération d'énergie,63771.78353,76600.95582,332001.0,230.725075,192.0831067677507
2013,24,Centre-Val de Loire,41,Loir-et-Cher,01A,Ordures ménagères résiduelles,01C,Incinération sans récupération d'énergie,1127.0013,76600.95582,332001.0,230.725075,3.3945720043011915
2013,24,Centre-Val de Loire,41,Loir-et-Cher,01A,Ordures ménagères résiduelles,01D,Stockage,9792.07803,76600.95582,332001.0,230.725075,29.494122096017787
2013,24,Centre-Val de Loire,41,Loir-et-Cher,01A,Ordures ménagères résiduelles,01Z,Non précisé,631.11145,76600.95582,332001.0,230.725075,1.9009323767097086
2013,24,Centre-Val de Loire,41,Loir-et-Cher,01D,Emballages et papier,01A,Valorisation matière,13738.95274,13799.62769,332001.0,41.565018,41.38226312571348
2013,24,Centre-Val de Loire,41,Loir-et-Cher,01D,Emballages et papier,01Z,Non précisé,60.67494,13799.62769,332001.0,41.565018,0.18275529290574424
2013,24,Centre-Val de Loire,41,Loir-et-Cher,01E,Biodéchets,01E,Valorisation organique,990.86733,,,,
2013,24,Centre-Val de Loire,41,Loir-et-Cher,01F,Verre,01A,Valorisation matière,11742.32079,11859.51436,332001.0,35.721321,35.368329583344625
2013,24,Centre-Val de Loire,41,Loir-et-Cher,01F,Verre,01Z,Non précisé,117.19356,11859.51436,332001.0,35.721321,0.35299158737473685
2013,24,Centre-Val de Loire,45,Loiret,01A,Ordures ménagères résiduelles,01B,Incinération avec récupération d'énergie,126808.87,151004.47,665587.0,226.874127,190.52185514440637
2013,24,Centre-Val de Loire,45,Loiret,01A,Ordures ménagères résiduelles,01C,Incinération sans récupération d'énergie,24195.6,151004.47,665587.0,226.874127,36.35227250532237
2013,24,Centre-Val de Loire,45,Loiret,01D,Emballages et papier,01A,Valorisation matière,26977.5397,26977.5397,665587.0,40.531951,40.53195104471692
2013,24,Centre-Val de Loire,45,Loiret,01E,Biodéchets,01E,Valorisation organique,429.86267,,,,
2013,24,Centre-Val de Loire,45,Loiret,01F,Verre,01A,Valorisation matière,18171.35875,18171.35875,665587.0,27.301252,27.301252503429303
2013,94,Corse,2A,Corse-du-Sud,01A,Ordures ménagères résiduelles,01D,Stockage,70545.0607,78061.55827,149234.0,523.081591,472.7143995336184
2013,94,Corse,2A,Corse-du-Sud,01A,Ordures ménagères résiduelles,01Z,Non précisé,7516.49757,78061.55827,149234.0,523.081591,50.36719226181702
2013,94,Corse,2A,Corse-du-Sud,01D,Emballages et papier,01A,Valorisation matière,3051.1698,3192.40456,149234.0,21.391938,20.445540560462096
2013,94,Corse,2A,Corse-du-Sud,01D,Emballages et papier,01Z,Non précisé,141.23476,3192.40456,149234.0,21.391938,0.9463980058163689
2013,94,Corse,2A,Corse-du-Sud,01F,Verre,01A,Valorisation matière,3756.67101,4246.8131,149234.0,28.457409,25.173023640725305
2013,94,Corse,2A,Corse-du-Sud,01F,Verre,01Z,Non précisé,490.14209,4246.8131,149234.0,28.457409,3.2843861988554885
2013,94,Corse,2B,Haute-Corse,01A,Ordures ménagères résiduelles,01D,Stockage,72606.8593,78664.47218,170974.0,460.096109,424.66608548668216
2013,94,Corse,2B,Haute-Corse,01A,Ordures ménagères résiduelles,01Z,Non précisé,6057.61287,78664.47218,170974.0,460.096109,35.43002368781218
2013,94,Corse,2B,Haute-Corse,01D,Emballages et papier,01A,Valorisation matière,2684.5002,4085.16666,170974.0,23.893496,15.701218898779931
2013,94,Corse,2B,Haute-Corse,01D,Emballages et papier,01Z,Non précisé,1400.66646,4085.16666,170974.0,23.893496,8.192277539274977
2013,94,Corse,2B,Haute-Corse,01E,Biodéchets,01A,Valorisation matière,906.3,,,,
2013,94,Corse,2B,Haute-Corse,01E,Biodéchets,01E,Valorisation organique,21.0,,,,
2013,94,Corse,2B,Haute-Corse,01F,Verre,01A,Valorisation matière,3601.04999,3999.27424,170974.0,23.391125,21.06197427679062
2013,94,Corse,2B,Haute-Corse,01F,Verre,01Z,Non précisé,398.22425,3999.27424,170974.0,23.391125,2.3291509235322327
2013,97,Dom-Com,971,Guadeloupe,01A,Ordures ménagères résiduelles,01D,Stockage,149726.4,149726.4,402119.0,372.34351,372.34351025442714
2013,97,Dom-Com,971,Guadeloupe,01D,Emballages et papier,01A,Valorisation matière,2278.3,2646.4845,402119.0,6.581346,5.665735764786046
2013,97,Dom-Com,971,Guadeloupe,01D,Emballages et papier,01Z,Non précisé,368.1845,2646.4845,402119.0,6.581346,0.9156108017775834
2013,97,Dom-Com,971,Guadeloupe,01E,Biodéchets,01E,Valorisation organique,26717.28,,,,
2013,97,Dom-Com,971,Guadeloupe,01F,Verre,01A,Valorisation matière,2366.76,2847.13918,402119.0,7.080339,5.885720396201125
2013,97,Dom-Com,971,Guadeloupe,01F,Verre,01D,Stockage,60.6,2847.13918,402119.0,7.080339,0.15070165796692025
2013,97,Dom-Com,971,Guadeloupe,01F,Verre,01Z,Non précisé,419.77918,2847.13918,402119.0,7.080339,1.0439177954784529
2013,97,Dom-Com,972,Martinique,01A,Ordures ménagères résiduelles,01B,Incinération avec récupération d'énergie,84648.3,127127.17,385551.0,329.728544,219.55149902347551
2013,97,Dom-Com,972,Martinique,01A,Ordures ménagères résiduelles,01D,Stockage,42478.87,127127.17,385551.0,329.728544,110.17704531955566
2013,97,Dom-Com,972,Martinique,01D,Emballages et papier,01A,Valorisation matière,3618.95,3618.95,385551.0,9.386436,9.386436554437674
2013,97,Dom-Com,972,Martinique,01E,Biodéchets,01E,Valorisation organique,15287.05,1961.0,385551.0,5.086227,39.64987770748876
2013,97,Dom-Com,972,Martinique,01F,Verre,01A,Valorisation matière,2131.4,2131.4,385551.0,5.528192,5.528192119849255
2013,97,Dom-Com,973,Guyane,01A,Ordures ménagères résiduelles,01D,Stockage,26225.0,56067.84329,244118.0,229.67517,107.42755552642575
2013,97,Dom-Com,973,Guyane,01A,Ordures ménagères résiduelles,01Z,Non précisé,29842.84329,56067.84329,244118.0,229.67517,122.24761504682162
2013,97,Dom-Com,973,Guyane,01D,Emballages et papier,01Z,Non précisé,0.0,0.0,244118.0,0.0,0.0
2013,97,Dom-Com,973,Guyane,01E,Biodéchets,01D,Stockage,5756.0,,,,
2013,97,Dom-Com,973,Guyane,01F,Verre,01A,Valorisation matière,812.99999,1212.72307,244118.0,4.967774,3.3303565898458944
2013,97,Dom-Com,973,Guyane,01F,Verre,01Z,Non précisé,399.72307,1212.72307,244118.0,4.967774,1.6374174374687651
2013,97,Dom-Com,974,Réunion,01A,Ordures ménagères résiduelles,01D,Stockage,230868.97,230868.97,835103.0,276.455682,276.4556827121924
2013,97,Dom-Com,974,Réunion,01D,Emballages et papier,01A,Valorisation matière,28415.13,28415.13,835103.0,34.025898,34.02589860172937
2013,97,Dom-Com,974,Réunion,01E,Biodéchets,01A,Valorisation matière,46978.0,,,,
2013,97,Dom-Com,974,Réunion,01E,Biodéchets,01E,Valorisation organique,81899.0,,,,
2013,97,Dom-Com,974,Réunion,01F,Verre,01A,Valorisation matière,9482.0,9482.0,835103.0,11.354288,11.354288033931143
2013,97,Dom-Com,987,Polynésie-française,01A,Ordures ménagères résiduelles,01D,Stockage,31583.3,,,,
2013,97,Dom-Com,987,Polynésie-française,01A,Ordures ménagères résiduelles,01Z,Non précisé,61686.90421,,,,
2013,97,Dom-Com,987,Polynésie-française,01D,Emballages et papier,01A,Valorisation matière,785.0,,,,
2013,97,Dom-Com,987,Polynésie-française,01D,Emballages et papier,01Z,Non précisé,7387.29811,,,,
2013,97,Dom-Com,987,Polynésie-française,01E,Biodéchets,01A,Valorisation matière,111.3,,,,
2013,97,Dom-Com,987,Polynésie-française,01E,Biodéchets,01D,Stockage,200.0,,,,
2013,97,Dom-Com,987,Polynésie-française,01E,Biodéchets,01E,Valorisation organique,13255.45,,,,
2013,97,Dom-Com,987,Polynésie-française,01F,Verre,01A,Valorisation matière,347.06,,,,
2013,97,Dom-Com,987,Polynésie-française,01F,Verre,01D,Stockage,1861.0,,,,
2013,97,Dom-Com,987,Polynésie-française,01F,Verre,01Z,Non précisé,1274.44457,,,,
2013,44,Grand Est,8,Ardennes,01A,Ordures ménagères résiduelles,01D,Stockage,65201.44,70849.50775,280907.0,252.216953,232.11041376683386
2013,44,Grand Est,8,Ardennes,01A,Ordures ménagères résiduelles,01Z,Non précisé,5648.06775,70849.50775,280907.0,252.216953,20.106539708871622
2013,44,Grand Est,8,Ardennes,01D,Emballages et papier,01A,Valorisation matière,13896.094,14955.39308,280907.0,53.239659,49.468664006236935
2013,44,Grand Est,8,Ardennes,01D,Emballages et papier,01Z,Non précisé,1059.29908,14955.39308,280907.0,53.239659,3.770995667605293
2013,44,Grand Est,8,Ardennes,01E,Biodéchets,01E,Valorisation organique,3305.28,,,,
2013,44,Grand Est,8,Ardennes,01F,Verre,01A,Valorisation matière,8924.6,9714.45793,280907.0,34.58247,31.77065719259399
2013,44,Grand Est,8,Ardennes,01F,Verre,01Z,Non précisé,789.85793,9714.45793,280907.0,34.58247,2.8118129131705514
2013,44,Grand Est,10,Aube,01A,Ordures ménagères résiduelles,01D,Stockage,78722.16,79932.0834,306581.0,260.720929,256.7744250296007
2013,44,Grand Est,10,Aube,01A,Ordures ménagères résiduelles,01Z,Non précisé,1209.9234,79932.0834,306581.0,260.720929,3.9465048388517223
2013,44,Grand Est,10,Aube,01D,Emballages et papier,01A,Valorisation matière,8220.09,12683.02714,306581.0,41.369253,26.81213121491547
2013,44,Grand Est,10,Aube,01D,Emballages et papier,01Z,Non précisé,4462.93714,12683.02714,306581.0,41.369253,14.557122391798579
2013,44,Grand Est,10,Aube,01E,Biodéchets,01E,Valorisation organique,8497.0,,,,
2013,44,Grand Est,10,Aube,01F,Verre,01A,Valorisation matière,10800.535,10991.84801,306581.0,35.852998,35.228977007707584
2013,44,Grand Est,10,Aube,01F,Verre,01Z,Non précisé,191.31301,10991.84801,306581.0,35.852998,0.6240210906742426
2013,44,Grand Est,51,Marne,01A,Ordures ménagères résiduelles,01B,Incinération avec récupération d'énergie,141004.3894,141085.8664,569999.0,247.519498,247.37655574834338
2013,44,Grand Est,51,Marne,01A,Ordures ménagères résiduelles,01Z,Non précisé,81.477,141085.8664,569999.0,247.519498,0.14294235603922112
2013,44,Grand Est,51,Marne,01D,Emballages et papier,01A,Valorisation matière,29058.94146,29112.88963,569999.0,51.075334,50.98068849243595
2013,44,Grand Est,51,Marne,01D,Emballages et papier,01Z,Non précisé,53.94818,29112.88963,569999.0,51.075334,0.09464609587034363
2013,44,Grand Est,51,Marne,01E,Biodéchets,01E,Valorisation organique,7253.79,447.94,569999.0,0.785861,12.725969694683675
2013,44,Grand Est,51,Marne,01F,Verre,01A,Valorisation matière,21974.42988,22001.13498,569999.0,38.59855,38.551699002980705
2013,44,Grand Est,51,Marne,01F,Verre,01Z,Non précisé,26.7051,22001.13498,569999.0,38.59855,0.04685113482655233
2013,44,Grand Est,52,Haute-Marne,01A,Ordures ménagères résiduelles,01B,Incinération avec récupération d'énergie,44716.38816,44721.80836,181521.0,246.372642,246.34278215743635
2013,44,Grand Est,52,Haute-Marne,01A,Ordures ménagères résiduelles,01Z,Non précisé,5.4202,44721.80836,181521.0,246.372642,0.029859906016383782
2013,44,Grand Est,52,Haute-Marne,01D,Emballages et papier,01A,Valorisation matière,8113.04433,8113.53385,181521.0,44.697494,44.69479746145074
2013,44,Grand Est,52,Haute-Marne,01D,Emballages et papier,01Z,Non précisé,0.4895,8113.53385,181521.0,44.697494,0.002696657686989384
2013,44,Grand Est,52,Haute-Marne,01F,Verre,01A,Valorisation matière,6777.38201,6778.20352,181521.0,37.341153,37.336627773095124
2013,44,Grand Est,52,Haute-Marne,01F,Verre,01Z,Non précisé,0.82151,6778.20352,181521.0,37.341153,0.004525702260344533
2013,44,Grand Est,54,Meurthe-et-Moselle,01A,Ordures ménagères résiduelles,01B,Incinération avec récupération d'énergie,96096.26921,192676.1402,731004.0,263.577408,131.45792527811065
2013,44,Grand Est,54,Meurthe-et-Moselle,01A,Ordures ménagères résiduelles,01D,Stockage,63358.71629,192676.1402,731004.0,263.577408,86.67355621857062
2013,44,Grand Est,54,Meurthe-et-Moselle,01A,Ordures ménagères résiduelles,01E,Valorisation organique,28522.45473,192676.1402,731004.0,263.577408,39.01819241755175
2013,44,Grand Est,54,Meurthe-et-Moselle,01A,Ordures ménagères résiduelles,01Z,Non précisé,4698.7,192676.1402,731004.0,263.577408,6.427735005554005
2013,44,Grand Est,54,Meurthe-et-Moselle,01D,Emballages et papier,01A,Valorisation matière,30902.30787,32674.61131,731004.0,44.698266,42.27378765369273
2013,44,Grand Est,54,Meurthe-et-Moselle,01D,Emballages et papier,01E,Valorisation organique,32.85,32674.61131,731004.0,44.698266,0.04493819459264245
2013,44,Grand Est,54,Meurthe-et-Moselle,01D,Emballages et papier,01Z,Non précisé,1739.45342,32674.61131,731004.0,44.698266,2.3795402213941372
2013,44,Grand Est,54,Meurthe-et-Moselle,01E,Biodéchets,01E,Valorisation organique,16572.1711,,,,
2013,44,Grand Est,54,Meurthe-et-Moselle,01F,Verre,01A,Valorisation matière,19989.98758,20003.52131,731004.0,27.364448,27.345934605009003
2013,44,Grand Est,54,Meurthe-et-Moselle,01F,Verre,01Z,Non précisé,13.53373,20003.52131,731004.0,27.364448,0.018513893220830527
2013,44,Grand Est,55,Meuse,01A,Ordures ménagères résiduelles,01B,Incinération avec récupération d'énergie,13109.0,46357.10365,192094.0,241.325099,68.24263121180256
2013,44,Grand Est,55,Meuse,01A,Ordures ménagères résiduelles,01D,Stockage,32705.0,46357.10365,192094.0,241.325099,170.2551875644216
2013,44,Grand Est,55,Meuse,01A,Ordures ménagères résiduelles,01E,Valorisation organique,519.51327,46357.10365,192094.0,241.325099,2.7044742157485397
2013,44,Grand Est,55,Meuse,01A,Ordures ménagères résiduelles,01Z,Non précisé,23.59038,46357.10365,192094.0,241.325099,0.1228064385144773
2013,44,Grand Est,55,Meuse,01D,Emballages et papier,01A,Valorisation matière,8420.288,8426.83544,192094.0,43.86829,43.83420616989599
2013,44,Grand Est,55,Meuse,01D,Emballages et papier,01Z,Non précisé,6.54745,8426.83544,192094.0,43.86829,0.03408461482399242
2013,44,Grand Est,55,Meuse,01F,Verre,01A,Valorisation matière,6517.5426,6521.44753,192094.0,33.949251,33.92892333961498
2013,44,Grand Est,55,Meuse,01F,Verre,01Z,Non précisé,3.90493,6521.44753,192094.0,33.949251,0.020328224723312544
2013,44,Grand Est,57,Moselle,01A,Ordures ménagères résiduelles,01B,Incinération avec récupération d'énergie,126115.4446,261883.7627,1046873.0,250.158101,120.46871454321585
2013,44,Grand Est,57,Moselle,01A,Ordures ménagères résiduelles,01D,Stockage,129060.6861,261883.7627,1046873.0,250.158101,123.28208493293837
2013,44,Grand Est,57,Moselle,01A,Ordures ménagères résiduelles,01E,Valorisation organique,6707.632,261883.7627,1046873.0,250.158101,6.407302509473451
